"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info"
"7412","148.207558","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3061467 Win=4140 Len=0"
"7413","148.208579","192.114.147.162","10.9.2.177","TCP","1434","3061467","443  >  57347 [ACK] Seq=3061467 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7414","148.208579","192.114.147.162","10.9.2.177","TCP","1434","3062847","443  >  57347 [ACK] Seq=3062847 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7415","148.208612","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3064227 Win=4140 Len=0"
"7416","148.208890","192.114.147.162","10.9.2.177","TCP","1434","3064227","443  >  57347 [ACK] Seq=3064227 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7417","148.209639","192.114.147.162","10.9.2.177","TCP","1434","3065607","443  >  57347 [PSH, ACK] Seq=3065607 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7418","148.209639","192.114.147.162","10.9.2.177","TCP","1434","3066987","443  >  57347 [ACK] Seq=3066987 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7419","148.209664","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3068367 Win=4140 Len=0"
"7420","148.210831","192.114.147.162","10.9.2.177","TCP","1434","3068367","443  >  57347 [ACK] Seq=3068367 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7421","148.210831","192.114.147.162","10.9.2.177","TLSv1.2","1434","3069747","Application Data"
"7422","148.210850","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3071127 Win=4140 Len=0"
"7423","148.211216","192.114.147.162","10.9.2.177","TLSv1.2","1434","3071127","Application Data"
"7424","148.211233","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3072507 Win=4140 Len=0"
"7425","148.212091","192.114.147.162","10.9.2.177","TCP","1434","3072507","443  >  57347 [ACK] Seq=3072507 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7426","148.212091","192.114.147.162","10.9.2.177","TCP","1434","3073887","443  >  57347 [PSH, ACK] Seq=3073887 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7427","148.212110","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3075267 Win=4140 Len=0"
"7428","148.212827","192.114.147.162","10.9.2.177","TCP","1434","3075267","443  >  57347 [ACK] Seq=3075267 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7429","148.213238","192.114.147.162","10.9.2.177","TCP","1434","3076647","443  >  57347 [ACK] Seq=3076647 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7430","148.213238","192.114.147.162","10.9.2.177","TCP","1434","3078027","443  >  57347 [PSH, ACK] Seq=3078027 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7431","148.213261","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0"
"7432","148.214015","192.114.147.162","10.9.2.177","TCP","1434","3083547","[TCP Previous segment not captured] 443  >  57347 [ACK] Seq=3083547 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7433","148.214048","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#1] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3084927"
"7434","148.214560","192.114.147.162","10.9.2.177","TCP","1434","3084927","443  >  57347 [ACK] Seq=3084927 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7435","148.214572","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#2] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3086307"
"7436","148.215438","192.114.147.162","10.9.2.177","TCP","1434","3086307","443  >  57347 [PSH, ACK] Seq=3086307 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7437","148.215438","192.114.147.162","10.9.2.177","TLSv1.2","1434","3087687","Application Data"
"7438","148.215455","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#3] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3087687"
"7439","148.215479","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#4] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3089067"
"7440","148.216235","192.114.147.162","10.9.2.177","TCP","1434","3089067","443  >  57347 [ACK] Seq=3089067 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7441","148.216235","192.114.147.162","10.9.2.177","TCP","1434","3090447","443  >  57347 [PSH, ACK] Seq=3090447 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7442","148.216258","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#5] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3090447"
"7443","148.216290","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#6] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3091827"
"7444","148.216737","192.114.147.162","10.9.2.177","TCP","1434","3091827","443  >  57347 [ACK] Seq=3091827 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7445","148.216762","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#7] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3093207"
"7446","148.217544","192.114.147.162","10.9.2.177","TCP","1434","3093207","443  >  57347 [ACK] Seq=3093207 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7447","148.217544","192.114.147.162","10.9.2.177","TCP","1434","3094587","443  >  57347 [PSH, ACK] Seq=3094587 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7448","148.217567","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#8] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3094587"
"7449","148.217631","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#9] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3095967"
"7450","148.218353","192.114.147.162","10.9.2.177","TCP","1434","3095967","443  >  57347 [ACK] Seq=3095967 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7451","148.218373","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#10] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3097347"
"7452","148.218726","192.114.147.162","10.9.2.177","TCP","1434","3097347","443  >  57347 [ACK] Seq=3097347 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7453","148.218726","192.114.147.162","10.9.2.177","TCP","1434","3098727","443  >  57347 [PSH, ACK] Seq=3098727 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7454","148.218761","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#11] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3098727"
"7455","148.218806","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#12] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3100107"
"7456","148.220433","192.114.147.162","10.9.2.177","TCP","1434","3100107","443  >  57347 [ACK] Seq=3100107 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7457","148.220465","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#13] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3101487"
"7458","148.220727","192.114.147.162","10.9.2.177","TCP","1434","3101487","443  >  57347 [ACK] Seq=3101487 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7459","148.220727","192.114.147.162","10.9.2.177","TLSv1.2","1434","3102867","Application Data"
"7460","148.220742","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#14] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3102867"
"7461","148.220762","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#15] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3104247"
"7462","148.221139","192.114.147.162","10.9.2.177","TLSv1.2","1434","3104247","Application Data"
"7463","148.221139","192.114.147.162","10.9.2.177","TCP","1434","3105627","443  >  57347 [ACK] Seq=3105627 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7464","148.221166","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#16] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3105627"
"7465","148.221196","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#17] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3107007"
"7466","148.222348","192.114.147.162","10.9.2.177","TCP","1434","3107007","443  >  57347 [PSH, ACK] Seq=3107007 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7467","148.222348","192.114.147.162","10.9.2.177","TCP","1434","3108387","443  >  57347 [ACK] Seq=3108387 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7468","148.222385","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#18] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3108387"
"7469","148.222407","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#19] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3109767"
"7470","148.222640","192.114.147.162","10.9.2.177","TCP","1434","3109767","443  >  57347 [ACK] Seq=3109767 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7471","148.222662","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#20] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3111147"
"7472","148.223548","192.114.147.162","10.9.2.177","TCP","1434","3111147","443  >  57347 [PSH, ACK] Seq=3111147 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7473","148.223548","192.114.147.162","10.9.2.177","TCP","1434","3112527","443  >  57347 [ACK] Seq=3112527 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7474","148.223574","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#21] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3112527"
"7475","148.223619","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#22] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3113907"
"7476","148.224360","192.114.147.162","10.9.2.177","TCP","1434","3113907","443  >  57347 [ACK] Seq=3113907 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7477","148.224410","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#23] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3115287"
"7478","148.224676","192.114.147.162","10.9.2.177","TCP","1434","3115287","443  >  57347 [PSH, ACK] Seq=3115287 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7479","148.224676","192.114.147.162","10.9.2.177","TCP","1434","3116667","443  >  57347 [ACK] Seq=3116667 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7480","148.224698","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#24] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3116667"
"7481","148.224729","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#25] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3118047"
"7482","148.225518","192.114.147.162","10.9.2.177","TCP","1434","3118047","443  >  57347 [ACK] Seq=3118047 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7483","148.225533","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#26] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3119427"
"7484","148.225832","192.114.147.162","10.9.2.177","TLSv1.2","1434","3119427","Application Data"
"7485","148.225859","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#27] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3120807"
"7486","148.226567","192.114.147.162","10.9.2.177","TLSv1.2","1434","3120807","Application Data"
"7487","148.226567","192.114.147.162","10.9.2.177","TCP","1434","3122187","443  >  57347 [ACK] Seq=3122187 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7488","148.226612","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#28] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3122187"
"7489","148.226651","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#29] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3123567"
"7490","148.227118","192.114.147.162","10.9.2.177","TCP","1434","3123567","443  >  57347 [PSH, ACK] Seq=3123567 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7491","148.227131","10.9.2.177","192.114.147.162","TCP","66","1723","[TCP Dup ACK 7431#30] 57347  >  443 [ACK] Seq=1723 Ack=3079407 Win=4140 Len=0 SLE=3083547 SRE=3124947"
"7492","148.228133","192.114.147.162","10.9.2.177","TCP","1434","3079407","[TCP Fast Retransmission] 443  >  57347 [ACK] Seq=3079407 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7493","148.228133","192.114.147.162","10.9.2.177","TCP","1434","3080787","[TCP Out-Of-Order] 443  >  57347 [ACK] Seq=3080787 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7494","148.228249","10.9.2.177","192.114.147.162","TCP","66","1723","57347  >  443 [ACK] Seq=1723 Ack=3080787 Win=4140 Len=0 SLE=3083547 SRE=3124947"
"7495","148.228275","10.9.2.177","192.114.147.162","TCP","66","1723","57347  >  443 [ACK] Seq=1723 Ack=3082167 Win=4140 Len=0 SLE=3083547 SRE=3124947"
"7496","148.229302","192.114.147.162","10.9.2.177","TCP","1434","3082167","[TCP Out-Of-Order] 443  >  57347 [ACK] Seq=3082167 Ack=1723 Win=123 Len=1380"
"7497","148.229302","192.114.147.162","10.9.2.177","TCP","1434","3124947","443  >  57347 [ACK] Seq=3124947 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7498","148.229340","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3124947 Win=4140 Len=0"
"7499","148.229361","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3126327 Win=4140 Len=0"
"7500","148.229504","192.114.147.162","10.9.2.177","TCP","1434","3126327","443  >  57347 [ACK] Seq=3126327 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7501","148.230386","192.114.147.162","10.9.2.177","TCP","1434","3127707","443  >  57347 [ACK] Seq=3127707 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7502","148.230386","192.114.147.162","10.9.2.177","TCP","1434","3129087","443  >  57347 [PSH, ACK] Seq=3129087 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7503","148.230408","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3130467 Win=4140 Len=0"
"7504","148.231325","192.114.147.162","10.9.2.177","TCP","1434","3130467","443  >  57347 [ACK] Seq=3130467 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7505","148.231325","192.114.147.162","10.9.2.177","TCP","1434","3131847","443  >  57347 [ACK] Seq=3131847 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7506","148.231361","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3133227 Win=4140 Len=0"
"7507","148.232017","192.114.147.162","10.9.2.177","TCP","1434","3133227","443  >  57347 [ACK] Seq=3133227 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7508","148.232136","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3134607 Win=4140 Len=0"
"7509","148.232531","192.114.147.162","10.9.2.177","TCP","1434","3134607","443  >  57347 [ACK] Seq=3134607 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7510","148.232531","192.114.147.162","10.9.2.177","TLSv1.2","1434","3135987","Application Data"
"7511","148.232553","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3137367 Win=4140 Len=0"
"7512","148.233346","192.114.147.162","10.9.2.177","TLSv1.2","1434","3137367","Application Data"
"7513","148.233789","192.114.147.162","10.9.2.177","TCP","1434","3138747","443  >  57347 [ACK] Seq=3138747 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7514","148.233804","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3140127 Win=4140 Len=0"
"7515","148.234725","192.114.147.162","10.9.2.177","TCP","1434","3140127","443  >  57347 [ACK] Seq=3140127 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7516","148.234725","192.114.147.162","10.9.2.177","TCP","1434","3141507","443  >  57347 [ACK] Seq=3141507 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7517","148.234798","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3142887 Win=4140 Len=0"
"7518","148.234911","192.114.147.162","10.9.2.177","TCP","1434","3142887","443  >  57347 [ACK] Seq=3142887 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7519","148.236207","192.114.147.162","10.9.2.177","TCP","1434","3144267","443  >  57347 [ACK] Seq=3144267 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7520","148.236207","192.114.147.162","10.9.2.177","TCP","1434","3145647","443  >  57347 [ACK] Seq=3145647 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7521","148.236242","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3147027 Win=4140 Len=0"
"7522","148.236584","192.114.147.162","10.9.2.177","TCP","1434","3147027","443  >  57347 [ACK] Seq=3147027 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7523","148.236584","192.114.147.162","10.9.2.177","TCP","1434","3148407","443  >  57347 [ACK] Seq=3148407 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7524","148.236611","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3149787 Win=4140 Len=0"
"7525","148.237789","192.114.147.162","10.9.2.177","TCP","1434","3149787","443  >  57347 [ACK] Seq=3149787 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7526","148.237887","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3151167 Win=4140 Len=0"
"7527","148.238079","192.114.147.162","10.9.2.177","TCP","1434","3151167","443  >  57347 [ACK] Seq=3151167 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7528","148.238873","192.114.147.162","10.9.2.177","TLSv1.2","1434","3152547","Application Data"
"7529","148.238873","192.114.147.162","10.9.2.177","TLSv1.2","1434","3153927","Application Data"
"7530","148.238940","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3155307 Win=4140 Len=0"
"7531","148.239062","192.114.147.162","10.9.2.177","TCP","1434","3155307","443  >  57347 [ACK] Seq=3155307 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7532","148.239085","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3156687 Win=4140 Len=0"
"7533","148.241190","192.114.147.162","10.9.2.177","TCP","1434","3156687","443  >  57347 [PSH, ACK] Seq=3156687 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7534","148.241190","192.114.147.162","10.9.2.177","TCP","1434","3158067","443  >  57347 [ACK] Seq=3158067 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7535","148.241270","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3159447 Win=4140 Len=0"
"7536","148.241442","192.114.147.162","10.9.2.177","TCP","1434","3159447","443  >  57347 [PSH, ACK] Seq=3159447 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7537","148.241442","192.114.147.162","10.9.2.177","TCP","1434","3160827","443  >  57347 [ACK] Seq=3160827 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7538","148.241464","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3162207 Win=4140 Len=0"
"7539","148.241562","192.114.147.162","10.9.2.177","TCP","1434","3162207","443  >  57347 [ACK] Seq=3162207 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7540","148.241562","192.114.147.162","10.9.2.177","TCP","1434","3163587","443  >  57347 [PSH, ACK] Seq=3163587 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7541","148.241577","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3164967 Win=4140 Len=0"
"7542","148.242675","192.114.147.162","10.9.2.177","TCP","1434","3164967","443  >  57347 [ACK] Seq=3164967 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7543","148.242793","192.114.147.162","10.9.2.177","TCP","1434","3166347","443  >  57347 [ACK] Seq=3166347 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7544","148.242816","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3167727 Win=4140 Len=0"
"7545","148.243834","192.114.147.162","10.9.2.177","TCP","1434","3167727","443  >  57347 [PSH, ACK] Seq=3167727 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7546","148.243834","192.114.147.162","10.9.2.177","TLSv1.2","1434","3169107","Application Data"
"7547","148.243862","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3170487 Win=4140 Len=0"
"7548","148.244707","192.114.147.162","10.9.2.177","TLSv1.2","1434","3170487","Application Data"
"7549","148.244707","192.114.147.162","10.9.2.177","TCP","1434","3171867","443  >  57347 [PSH, ACK] Seq=3171867 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7550","148.244724","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3173247 Win=4140 Len=0"
"7551","148.245092","192.114.147.162","10.9.2.177","TCP","1434","3173247","443  >  57347 [ACK] Seq=3173247 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7552","148.246210","192.114.147.162","10.9.2.177","TCP","1434","3174627","443  >  57347 [ACK] Seq=3174627 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7553","148.246210","192.114.147.162","10.9.2.177","TCP","1434","3176007","443  >  57347 [PSH, ACK] Seq=3176007 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7554","148.246277","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3177387 Win=4140 Len=0"
"7555","148.247006","192.114.147.162","10.9.2.177","TCP","1434","3177387","443  >  57347 [ACK] Seq=3177387 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7556","148.247006","192.114.147.162","10.9.2.177","TCP","1434","3178767","443  >  57347 [ACK] Seq=3178767 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7557","148.247043","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3180147 Win=4140 Len=0"
"7558","148.247279","192.114.147.162","10.9.2.177","TCP","1434","3180147","443  >  57347 [PSH, ACK] Seq=3180147 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7559","148.247291","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3181527 Win=4140 Len=0"
"7560","148.248157","192.114.147.162","10.9.2.177","TCP","1434","3181527","443  >  57347 [ACK] Seq=3181527 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7561","148.248157","192.114.147.162","10.9.2.177","TCP","1434","3182907","443  >  57347 [ACK] Seq=3182907 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7562","148.248182","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3184287 Win=4140 Len=0"
"7563","148.249270","192.114.147.162","10.9.2.177","TCP","1434","3184287","443  >  57347 [PSH, ACK] Seq=3184287 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7564","148.249270","192.114.147.162","10.9.2.177","TLSv1.2","1434","3185667","Application Data"
"7565","148.249284","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3187047 Win=4140 Len=0"
"7566","148.249852","192.114.147.162","10.9.2.177","TLSv1.2","1434","3187047","Application Data"
"7567","148.250488","192.114.147.162","10.9.2.177","TCP","1434","3188427","443  >  57347 [PSH, ACK] Seq=3188427 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7568","148.250488","192.114.147.162","10.9.2.177","TCP","1434","3189807","443  >  57347 [ACK] Seq=3189807 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7569","148.250523","10.9.2.177","192.114.147.162","TCP","54","1723","57347  >  443 [ACK] Seq=1723 Ack=3191187 Win=4140 Len=0"
"7570","148.251583","192.114.147.162","10.9.2.177","TCP","1434","3191187","443  >  57347 [ACK] Seq=3191187 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
"7571","148.251583","192.114.147.162","10.9.2.177","TCP","1434","3192567","443  >  57347 [PSH, ACK] Seq=3192567 Ack=1723 Win=123 Len=1380 [TCP segment of a reassembled PDU]"
