"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info"
"5583","127.131821","72.246.151.67","10.9.2.177","TCP","1434","958177","443  >  57268 [PSH, ACK] Seq=958177 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5584","127.131867","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=959557 Win=4215 Len=0"
"5585","127.132139","72.246.151.67","10.9.2.177","TCP","1434","959557","443  >  57268 [ACK] Seq=959557 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5586","127.132139","72.246.151.67","10.9.2.177","TCP","1434","960937","443  >  57268 [PSH, ACK] Seq=960937 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5587","127.132160","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=962317 Win=4215 Len=0"
"5588","127.133217","72.246.151.67","10.9.2.177","TCP","1434","962317","443  >  57268 [ACK] Seq=962317 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5589","127.133247","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=963697 Win=4215 Len=0"
"5590","127.133563","72.246.151.67","10.9.2.177","TLSv1.2","1434","963697","Application Data"
"5591","127.134444","72.246.151.67","10.9.2.177","TCP","1434","965077","443  >  57268 [ACK] Seq=965077 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5592","127.134444","72.246.151.67","10.9.2.177","TCP","1434","966457","443  >  57268 [PSH, ACK] Seq=966457 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5593","127.134468","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=967837 Win=4215 Len=0"
"5594","127.134789","72.246.151.67","10.9.2.177","TCP","1434","967837","443  >  57268 [ACK] Seq=967837 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5595","127.134806","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=969217 Win=4215 Len=0"
"5596","127.135602","72.246.151.67","10.9.2.177","TCP","1434","969217","443  >  57268 [PSH, ACK] Seq=969217 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5597","127.135602","72.246.151.67","10.9.2.177","TCP","1434","970597","443  >  57268 [ACK] Seq=970597 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5598","127.135665","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=971977 Win=4215 Len=0"
"5599","127.136514","72.246.151.67","10.9.2.177","TCP","1434","971977","443  >  57268 [PSH, ACK] Seq=971977 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5600","127.136772","72.246.151.67","10.9.2.177","TCP","1434","973357","443  >  57268 [ACK] Seq=973357 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5601","127.136803","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=974737 Win=4215 Len=0"
"5602","127.137676","72.246.151.67","10.9.2.177","TCP","1434","974737","443  >  57268 [PSH, ACK] Seq=974737 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5603","127.137676","72.246.151.67","10.9.2.177","TCP","1434","976117","443  >  57268 [ACK] Seq=976117 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5604","127.137696","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=977497 Win=4215 Len=0"
"5605","127.138812","72.246.151.67","10.9.2.177","TCP","1434","977497","443  >  57268 [PSH, ACK] Seq=977497 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5606","127.138812","72.246.151.67","10.9.2.177","TCP","1434","978877","443  >  57268 [ACK] Seq=978877 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5607","127.138831","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=980257 Win=4215 Len=0"
"5608","127.139157","72.246.151.67","10.9.2.177","TLSv1.2","1434","980257","Application Data"
"5609","127.139157","72.246.151.67","10.9.2.177","TCP","1434","981637","443  >  57268 [PSH, ACK] Seq=981637 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5610","127.139210","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=983017 Win=4215 Len=0"
"5611","127.140125","72.246.151.67","10.9.2.177","TCP","1434","983017","443  >  57268 [ACK] Seq=983017 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5612","127.140464","72.246.151.67","10.9.2.177","TCP","1434","984397","443  >  57268 [PSH, ACK] Seq=984397 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5613","127.140491","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=985777 Win=4215 Len=0"
"5614","127.141263","72.246.151.67","10.9.2.177","TCP","1434","985777","443  >  57268 [ACK] Seq=985777 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5615","127.141263","72.246.151.67","10.9.2.177","TCP","1434","987157","443  >  57268 [PSH, ACK] Seq=987157 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5616","127.141296","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=988537 Win=4215 Len=0"
"5617","127.141654","72.246.151.67","10.9.2.177","TCP","1434","988537","443  >  57268 [ACK] Seq=988537 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5618","127.142817","72.246.151.67","10.9.2.177","TCP","1434","989917","443  >  57268 [PSH, ACK] Seq=989917 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5619","127.142817","72.246.151.67","10.9.2.177","TCP","1434","991297","443  >  57268 [ACK] Seq=991297 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5620","127.142898","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=992677 Win=4215 Len=0"
"5621","127.143717","72.246.151.67","10.9.2.177","TCP","1434","992677","443  >  57268 [PSH, ACK] Seq=992677 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5622","127.143717","72.246.151.67","10.9.2.177","TCP","1434","994057","443  >  57268 [ACK] Seq=994057 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5623","127.143733","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=995437 Win=4215 Len=0"
"5624","127.144036","72.246.151.67","10.9.2.177","TLSv1.2","1434","995437","Application Data"
"5625","127.144053","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=996817 Win=4215 Len=0"
"5626","127.145052","72.246.151.67","10.9.2.177","TCP","1434","996817","443  >  57268 [ACK] Seq=996817 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5627","127.145052","72.246.151.67","10.9.2.177","TCP","1434","998197","443  >  57268 [PSH, ACK] Seq=998197 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5628","127.145080","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=999577 Win=4215 Len=0"
"5629","127.146084","72.246.151.67","10.9.2.177","TCP","1434","999577","443  >  57268 [ACK] Seq=999577 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5630","127.146084","72.246.151.67","10.9.2.177","TCP","1434","1000957","443  >  57268 [PSH, ACK] Seq=1000957 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5631","127.146152","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1002337 Win=4215 Len=0"
"5632","127.146231","72.246.151.67","10.9.2.177","TCP","1434","1002337","443  >  57268 [ACK] Seq=1002337 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5633","127.147338","72.246.151.67","10.9.2.177","TLSv1.2","1434","1003717","Application Data"
"5634","127.147338","72.246.151.67","10.9.2.177","TCP","1434","1005097","443  >  57268 [ACK] Seq=1005097 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5635","127.147362","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1006477 Win=4215 Len=0"
"5636","127.148214","72.246.151.67","10.9.2.177","TCP","1434","1006477","443  >  57268 [PSH, ACK] Seq=1006477 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5637","127.148214","72.246.151.67","10.9.2.177","TCP","1434","1007857","443  >  57268 [ACK] Seq=1007857 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5638","127.148231","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1009237 Win=4215 Len=0"
"5639","127.148487","72.246.151.67","10.9.2.177","TCP","1434","1009237","443  >  57268 [ACK] Seq=1009237 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5640","127.148512","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1010617 Win=4215 Len=0"
"5641","127.149602","72.246.151.67","10.9.2.177","TCP","1434","1010617","443  >  57268 [PSH, ACK] Seq=1010617 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5642","127.149602","72.246.151.67","10.9.2.177","TCP","1434","1011997","443  >  57268 [ACK] Seq=1011997 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5643","127.149672","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1013377 Win=4215 Len=0"
"5644","127.150810","72.246.151.67","10.9.2.177","TCP","1434","1013377","443  >  57268 [ACK] Seq=1013377 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5645","127.150810","72.246.151.67","10.9.2.177","TCP","1434","1014757","443  >  57268 [PSH, ACK] Seq=1014757 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5646","127.150844","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1016137 Win=4215 Len=0"
"5647","127.151517","72.246.151.67","10.9.2.177","TCP","1434","1016137","443  >  57268 [ACK] Seq=1016137 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5648","127.151517","72.246.151.67","10.9.2.177","TCP","1434","1017517","443  >  57268 [ACK] Seq=1017517 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5649","127.151544","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1018897 Win=4215 Len=0"
"5650","127.151857","72.246.151.67","10.9.2.177","TCP","1434","1018897","443  >  57268 [PSH, ACK] Seq=1018897 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5651","127.152708","72.246.151.67","10.9.2.177","TLSv1.2","1434","1020277","Application Data"
"5652","127.152708","72.246.151.67","10.9.2.177","TCP","1434","1021657","443  >  57268 [ACK] Seq=1021657 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5653","127.152733","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1023037 Win=4215 Len=0"
"5654","127.153850","72.246.151.67","10.9.2.177","TCP","1434","1023037","443  >  57268 [PSH, ACK] Seq=1023037 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5655","127.153850","72.246.151.67","10.9.2.177","TCP","1434","1024417","443  >  57268 [ACK] Seq=1024417 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5656","127.153877","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1025797 Win=4215 Len=0"
"5657","127.154308","72.246.151.67","10.9.2.177","TCP","1434","1025797","443  >  57268 [PSH, ACK] Seq=1025797 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5658","127.154325","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1027177 Win=4215 Len=0"
"5659","127.155255","72.246.151.67","10.9.2.177","TCP","1434","1027177","443  >  57268 [ACK] Seq=1027177 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5660","127.155414","72.246.151.67","10.9.2.177","TCP","1434","1028557","443  >  57268 [PSH, ACK] Seq=1028557 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5661","127.155414","72.246.151.67","10.9.2.177","TCP","1434","1029937","443  >  57268 [ACK] Seq=1029937 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5662","127.155438","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1031317 Win=4215 Len=0"
"5663","127.155858","72.246.151.67","10.9.2.177","TCP","1434","1031317","443  >  57268 [PSH, ACK] Seq=1031317 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5664","127.155876","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1032697 Win=4215 Len=0"
"5665","127.156414","72.246.151.67","10.9.2.177","TCP","1434","1032697","443  >  57268 [ACK] Seq=1032697 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5666","127.157150","72.246.151.67","10.9.2.177","TCP","1434","1034077","443  >  57268 [PSH, ACK] Seq=1034077 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5667","127.157187","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1035457 Win=4215 Len=0"
"5668","127.157855","72.246.151.67","10.9.2.177","TCP","1434","1035457","443  >  57268 [ACK] Seq=1035457 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5669","127.157855","72.246.151.67","10.9.2.177","TLSv1.2","1434","1036837","Application Data"
"5670","127.157870","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1038217 Win=4215 Len=0"
"5671","127.158827","72.246.151.67","10.9.2.177","TCP","1434","1038217","443  >  57268 [ACK] Seq=1038217 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5672","127.158827","72.246.151.67","10.9.2.177","TCP","1434","1039597","443  >  57268 [PSH, ACK] Seq=1039597 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5673","127.158848","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1040977 Win=4215 Len=0"
"5674","127.159111","72.246.151.67","10.9.2.177","TCP","1434","1040977","443  >  57268 [ACK] Seq=1040977 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5675","127.160060","72.246.151.67","10.9.2.177","TCP","1434","1042357","443  >  57268 [PSH, ACK] Seq=1042357 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5676","127.160060","72.246.151.67","10.9.2.177","TCP","1434","1043737","443  >  57268 [ACK] Seq=1043737 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5677","127.160100","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1045117 Win=4215 Len=0"
"5678","127.161039","72.246.151.67","10.9.2.177","TLSv1.2","1434","1045117","Application Data"
"5679","127.161039","72.246.151.67","10.9.2.177","TCP","1434","1046497","443  >  57268 [PSH, ACK] Seq=1046497 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5680","127.161059","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1047877 Win=4215 Len=0"
"5681","127.161415","72.246.151.67","10.9.2.177","TCP","1434","1047877","443  >  57268 [ACK] Seq=1047877 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5682","127.161434","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1049257 Win=4215 Len=0"
"5683","127.162620","72.246.151.67","10.9.2.177","TCP","1434","1049257","443  >  57268 [PSH, ACK] Seq=1049257 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5684","127.162620","72.246.151.67","10.9.2.177","TCP","1434","1050637","443  >  57268 [ACK] Seq=1050637 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5685","127.162666","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1052017 Win=4215 Len=0"
"5686","127.162989","72.246.151.67","10.9.2.177","TCP","1434","1052017","443  >  57268 [PSH, ACK] Seq=1052017 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5687","127.163814","72.246.151.67","10.9.2.177","TCP","1434","1053397","443  >  57268 [ACK] Seq=1053397 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5688","127.163814","72.246.151.67","10.9.2.177","TCP","1434","1054777","443  >  57268 [PSH, ACK] Seq=1054777 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5689","127.163847","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1056157 Win=4215 Len=0"
"5690","127.164080","72.246.151.67","10.9.2.177","TCP","1434","1056157","443  >  57268 [ACK] Seq=1056157 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5691","127.164108","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1057537 Win=4215 Len=0"
"5692","127.165129","72.246.151.67","10.9.2.177","TCP","1434","1057537","443  >  57268 [PSH, ACK] Seq=1057537 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5693","127.165129","72.246.151.67","10.9.2.177","TCP","1434","1058917","443  >  57268 [ACK] Seq=1058917 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5694","127.165154","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1060297 Win=4215 Len=0"
"5695","127.166124","72.246.151.67","10.9.2.177","TCP","1434","1060297","443  >  57268 [PSH, ACK] Seq=1060297 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5696","127.166124","72.246.151.67","10.9.2.177","TLSv1.2","1434","1061677","Application Data"
"5697","127.166147","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1063057 Win=4215 Len=0"
"5698","127.166429","72.246.151.67","10.9.2.177","TCP","1434","1063057","443  >  57268 [PSH, ACK] Seq=1063057 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5699","127.167406","72.246.151.67","10.9.2.177","TCP","1434","1064437","443  >  57268 [ACK] Seq=1064437 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5700","127.167406","72.246.151.67","10.9.2.177","TCP","1434","1065817","443  >  57268 [PSH, ACK] Seq=1065817 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5701","127.167426","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1067197 Win=4215 Len=0"
"5702","127.168472","72.246.151.67","10.9.2.177","TCP","1434","1067197","443  >  57268 [ACK] Seq=1067197 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5703","127.168472","72.246.151.67","10.9.2.177","TCP","1434","1068577","443  >  57268 [PSH, ACK] Seq=1068577 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5704","127.168587","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1069957 Win=4215 Len=0"
"5705","127.168814","72.246.151.67","10.9.2.177","TCP","1434","1069957","443  >  57268 [ACK] Seq=1069957 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5706","127.168833","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1071337 Win=4215 Len=0"
"5707","127.169784","72.246.151.67","10.9.2.177","TCP","1434","1071337","443  >  57268 [PSH, ACK] Seq=1071337 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5708","127.169784","72.246.151.67","10.9.2.177","TCP","1434","1072717","443  >  57268 [ACK] Seq=1072717 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5709","127.169802","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1074097 Win=4215 Len=0"
"5710","127.170361","72.246.151.67","10.9.2.177","TCP","1434","1074097","443  >  57268 [PSH, ACK] Seq=1074097 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5711","127.170803","72.246.151.67","10.9.2.177","TCP","1434","1075477","443  >  57268 [ACK] Seq=1075477 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5712","127.170831","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1076857 Win=4215 Len=0"
"5713","127.171764","72.246.151.67","10.9.2.177","TCP","1434","1076857","443  >  57268 [PSH, ACK] Seq=1076857 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5714","127.171764","72.246.151.67","10.9.2.177","TLSv1.2","1434","1078237","Application Data"
"5715","127.171779","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1079617 Win=4215 Len=0"
"5716","127.172002","72.246.151.67","10.9.2.177","TCP","1434","1079617","443  >  57268 [PSH, ACK] Seq=1079617 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5717","127.172704","72.246.151.67","10.9.2.177","TCP","1434","1080997","443  >  57268 [ACK] Seq=1080997 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5718","127.172704","72.246.151.67","10.9.2.177","TCP","1434","1082377","443  >  57268 [PSH, ACK] Seq=1082377 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5719","127.172718","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1083757 Win=4215 Len=0"
"5720","127.173640","72.246.151.67","10.9.2.177","TCP","1434","1083757","443  >  57268 [ACK] Seq=1083757 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5721","127.173652","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1085137 Win=4215 Len=0"
"5722","127.173944","72.246.151.67","10.9.2.177","TLSv1.2","1434","1085137","Application Data"
"5723","127.174731","72.246.151.67","10.9.2.177","TCP","1434","1086517","443  >  57268 [PSH, ACK] Seq=1086517 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5724","127.174731","72.246.151.67","10.9.2.177","TCP","1434","1087897","443  >  57268 [ACK] Seq=1087897 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5725","127.174751","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1089277 Win=4215 Len=0"
"5726","127.175747","72.246.151.67","10.9.2.177","TCP","1434","1089277","443  >  57268 [ACK] Seq=1089277 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5727","127.175747","72.246.151.67","10.9.2.177","TCP","1434","1090657","443  >  57268 [PSH, ACK] Seq=1090657 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5728","127.175769","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1092037 Win=4215 Len=0"
"5729","127.176054","72.246.151.67","10.9.2.177","TCP","1434","1092037","443  >  57268 [ACK] Seq=1092037 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5730","127.176087","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1093417 Win=4215 Len=0"
"5731","127.176976","72.246.151.67","10.9.2.177","TCP","1434","1093417","443  >  57268 [ACK] Seq=1093417 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5732","127.176976","72.246.151.67","10.9.2.177","TCP","1434","1094797","443  >  57268 [PSH, ACK] Seq=1094797 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5733","127.176998","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1096177 Win=4215 Len=0"
"5734","127.177792","72.246.151.67","10.9.2.177","TCP","1434","1096177","443  >  57268 [ACK] Seq=1096177 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5735","127.178148","72.246.151.67","10.9.2.177","TCP","1434","1097557","443  >  57268 [ACK] Seq=1097557 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5736","127.178161","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1098937 Win=4215 Len=0"
"5737","127.179015","72.246.151.67","10.9.2.177","TCP","1434","1098937","443  >  57268 [PSH, ACK] Seq=1098937 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5738","127.179015","72.246.151.67","10.9.2.177","TCP","1434","1100317","443  >  57268 [ACK] Seq=1100317 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5739","127.179032","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1101697 Win=4215 Len=0"
"5740","127.179290","72.246.151.67","10.9.2.177","TLSv1.2","1434","1101697","Application Data"
"5741","127.180135","72.246.151.67","10.9.2.177","TCP","1434","1103077","443  >  57268 [PSH, ACK] Seq=1103077 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5742","127.180135","72.246.151.67","10.9.2.177","TCP","1434","1104457","443  >  57268 [ACK] Seq=1104457 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5743","127.180151","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1105837 Win=4215 Len=0"
"5744","127.181251","72.246.151.67","10.9.2.177","TCP","1434","1105837","443  >  57268 [PSH, ACK] Seq=1105837 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5745","127.181251","72.246.151.67","10.9.2.177","TCP","1434","1107217","443  >  57268 [ACK] Seq=1107217 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5746","127.181270","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1108597 Win=4215 Len=0"
"5747","127.181618","72.246.151.67","10.9.2.177","TCP","1434","1108597","443  >  57268 [PSH, ACK] Seq=1108597 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5748","127.181652","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1109977 Win=4215 Len=0"
"5749","127.182731","72.246.151.67","10.9.2.177","TCP","1434","1109977","443  >  57268 [ACK] Seq=1109977 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5750","127.183068","72.246.151.67","10.9.2.177","TCP","1434","1111357","443  >  57268 [PSH, ACK] Seq=1111357 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5751","127.183068","72.246.151.67","10.9.2.177","TCP","1434","1112737","443  >  57268 [ACK] Seq=1112737 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"5752","127.183096","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1114117 Win=4215 Len=0"
