"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info"
"1142","23.681429","10.9.2.177","192.114.147.162","TCP","54","1797","57347  >  443 [ACK] Seq=1797 Ack=193520 Win=66048 Len=0"
"1143","23.681760","192.114.147.162","10.9.2.177","TCP","1434","193520","443  >  57347 [ACK] Seq=193520 Ack=1762 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1144","23.681760","192.114.147.162","10.9.2.177","TCP","1434","194900","443  >  57347 [ACK] Seq=194900 Ack=1762 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1145","23.681789","10.9.2.177","192.114.147.162","TCP","54","1797","57347  >  443 [ACK] Seq=1797 Ack=196280 Win=66048 Len=0"
"1146","23.682116","192.114.147.162","10.9.2.177","TCP","1434","196280","443  >  57347 [ACK] Seq=196280 Ack=1762 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1147","23.682116","192.114.147.162","10.9.2.177","TCP","1434","197660","443  >  57347 [ACK] Seq=197660 Ack=1762 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1148","23.682129","10.9.2.177","192.114.147.162","TCP","54","1797","57347  >  443 [ACK] Seq=1797 Ack=199040 Win=66048 Len=0"
"1149","23.682523","192.114.147.162","10.9.2.177","TLSv1.3","1434","199040","Application Data"
"1150","23.682550","10.9.2.177","192.114.147.162","TCP","54","1797","57347  >  443 [ACK] Seq=1797 Ack=200420 Win=66048 Len=0"
"1151","23.683260","192.114.147.162","10.9.2.177","TLSv1.3","1434","200420","Application Data"
"1152","23.683260","192.114.147.162","10.9.2.177","TLSv1.3","1434","201800","Application Data"
"1153","23.683301","10.9.2.177","192.114.147.162","TCP","54","1797","57347  >  443 [ACK] Seq=1797 Ack=203180 Win=66048 Len=0"
"1154","23.684625","192.114.147.162","10.9.2.177","TCP","1434","203180","443  >  57347 [ACK] Seq=203180 Ack=1762 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1155","23.684625","192.114.147.162","10.9.2.177","TCP","1434","204560","443  >  57347 [ACK] Seq=204560 Ack=1762 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1156","23.684658","10.9.2.177","192.114.147.162","TCP","54","1797","57347  >  443 [ACK] Seq=1797 Ack=205940 Win=66048 Len=0"
"1157","23.684993","192.114.147.162","10.9.2.177","TCP","1434","205940","443  >  57347 [ACK] Seq=205940 Ack=1762 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1158","23.684993","192.114.147.162","10.9.2.177","TCP","1434","207320","443  >  57347 [ACK] Seq=207320 Ack=1762 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1159","23.685023","10.9.2.177","192.114.147.162","TCP","54","1797","57347  >  443 [ACK] Seq=1797 Ack=208700 Win=66048 Len=0"
"1160","23.688374","192.114.147.162","10.9.2.177","TCP","1434","208700","443  >  57347 [ACK] Seq=208700 Ack=1762 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1161","23.688374","192.114.147.162","10.9.2.177","TCP","1434","210080","443  >  57347 [ACK] Seq=210080 Ack=1762 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1162","23.688405","10.9.2.177","192.114.147.162","TCP","54","1797","57347  >  443 [ACK] Seq=1797 Ack=211460 Win=66048 Len=0"
"1163","23.688470","192.114.147.162","10.9.2.177","TCP","1434","211460","443  >  57347 [ACK] Seq=211460 Ack=1762 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1164","23.688470","192.114.147.162","10.9.2.177","TCP","1434","212840","443  >  57347 [ACK] Seq=212840 Ack=1762 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1165","23.688470","192.114.147.162","10.9.2.177","TCP","1434","214220","443  >  57347 [ACK] Seq=214220 Ack=1762 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1166","23.688504","10.9.2.177","192.114.147.162","TCP","54","1797","57347  >  443 [ACK] Seq=1797 Ack=215600 Win=66048 Len=0"
"1167","23.688594","192.114.147.162","10.9.2.177","TLSv1.3","1434","215600","Application Data"
"1168","23.688594","192.114.147.162","10.9.2.177","TLSv1.3","1434","216980","Application Data"
"1169","23.688603","10.9.2.177","192.114.147.162","TCP","54","1797","57347  >  443 [ACK] Seq=1797 Ack=218360 Win=66048 Len=0"
"1170","23.689338","192.114.147.162","10.9.2.177","TLSv1.3","1434","218360","Application Data"
"1171","23.689338","192.114.147.162","10.9.2.177","TCP","1434","219740","443  >  57347 [ACK] Seq=219740 Ack=1762 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1172","23.689359","10.9.2.177","192.114.147.162","TCP","54","1797","57347  >  443 [ACK] Seq=1797 Ack=221120 Win=66048 Len=0"
"1173","23.689752","192.114.147.162","10.9.2.177","TCP","1434","221120","443  >  57347 [ACK] Seq=221120 Ack=1762 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1174","23.689763","10.9.2.177","192.114.147.162","TCP","54","1797","57347  >  443 [ACK] Seq=1797 Ack=222500 Win=66048 Len=0"
"1175","23.690539","192.114.147.162","10.9.2.177","TCP","1434","222500","443  >  57347 [ACK] Seq=222500 Ack=1762 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1176","23.690547","10.9.2.177","192.114.147.162","TCP","54","1797","57347  >  443 [ACK] Seq=1797 Ack=223880 Win=66048 Len=0"
"1177","23.690593","192.114.147.162","10.9.2.177","TCP","1434","223880","443  >  57347 [ACK] Seq=223880 Ack=1762 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1178","23.690598","10.9.2.177","192.114.147.162","TCP","54","1797","57347  >  443 [ACK] Seq=1797 Ack=225260 Win=66048 Len=0"
"1179","23.691352","192.114.147.162","10.9.2.177","TLSv1.3","785","225260","Application Data"
"1180","23.691366","10.9.2.177","192.114.147.162","TCP","54","1797","57347  >  443 [ACK] Seq=1797 Ack=225991 Win=65280 Len=0"
"1181","23.705114","157.240.195.56","10.9.2.177","TLSv1.2","1305","65493","Application Data"
"1182","23.723162","192.114.147.162","10.9.2.177","TCP","56","225991","443  >  57347 [ACK] Seq=225991 Ack=1797 Win=31488 Len=0"
"1183","23.745881","10.9.2.177","157.240.195.56","TCP","54","25799","56568  >  443 [ACK] Seq=25799 Ack=66744 Win=253 Len=0"
"1184","23.781031","10.9.2.177","157.240.195.56","TLSv1.2","150","25799","Application Data"
"1185","23.823169","157.240.195.56","10.9.2.177","TCP","56","66744","443  >  56568 [ACK] Seq=66744 Ack=25895 Win=2864 Len=0"
"1186","23.950326","157.240.195.56","10.9.2.177","TCP","1434","66744","443  >  56568 [ACK] Seq=66744 Ack=25895 Win=2864 Len=1380 [TCP segment of a reassembled PDU]"
"1187","23.950326","157.240.195.56","10.9.2.177","TLSv1.2","101","68124","Application Data"
"1188","23.950381","10.9.2.177","157.240.195.56","TCP","54","25895","56568  >  443 [ACK] Seq=25895 Ack=68171 Win=258 Len=0"
"1189","24.008824","10.9.2.177","157.240.195.56","TLSv1.2","150","25895","Application Data"
"1190","24.051160","157.240.195.56","10.9.2.177","TCP","56","68171","443  >  56568 [ACK] Seq=68171 Ack=25991 Win=2864 Len=0"
"1191","24.188803","157.240.195.56","10.9.2.177","TLSv1.2","1417","68171","Application Data"
"1192","24.235426","10.9.2.177","157.240.195.56","TCP","54","25991","56568  >  443 [ACK] Seq=25991 Ack=69534 Win=253 Len=0"
"1193","24.246459","10.9.2.177","157.240.195.56","TLSv1.2","150","25991","Application Data"
"1194","24.288735","157.240.195.56","10.9.2.177","TCP","56","69534","443  >  56568 [ACK] Seq=69534 Ack=26087 Win=2864 Len=0"
"1195","24.427560","157.240.195.56","10.9.2.177","TLSv1.2","1289","69534","Application Data"
"1196","24.475151","10.9.2.177","157.240.195.56","TCP","54","26087","56568  >  443 [ACK] Seq=26087 Ack=70769 Win=258 Len=0"
"1197","24.487679","10.9.2.177","157.240.195.56","TLSv1.2","150","26087","Application Data"
"1198","24.530677","157.240.195.56","10.9.2.177","TCP","56","70769","443  >  56568 [ACK] Seq=70769 Ack=26183 Win=2864 Len=0"
"1207","24.615675","10.9.2.177","35.186.224.18","TCP","55","1","57102  >  443 [ACK] Seq=1 Ack=1 Win=257 Len=1 [TCP segment of a reassembled PDU]"
"1208","24.619844","35.186.224.18","10.9.2.177","TCP","66","1","443  >  57102 [ACK] Seq=1 Ack=2 Win=734 Len=0 SLE=1 SRE=2"
"1210","24.692495","157.240.195.56","10.9.2.177","TLSv1.2","1273","70769","Application Data"
"1211","24.745908","10.9.2.177","157.240.195.56","TCP","54","26183","56568  >  443 [ACK] Seq=26183 Ack=71988 Win=253 Len=0"
"1212","24.750688","10.9.2.177","157.240.195.56","TLSv1.2","150","26183","Application Data"
"1213","24.792698","157.240.195.56","10.9.2.177","TCP","56","71988","443  >  56568 [ACK] Seq=71988 Ack=26279 Win=2864 Len=0"
"1214","24.912739","157.240.195.56","10.9.2.177","TLSv1.2","1385","71988","Application Data"
"1215","24.954617","10.9.2.177","157.240.195.56","TCP","54","26279","56568  >  443 [ACK] Seq=26279 Ack=73319 Win=258 Len=0"
"1216","24.997147","10.9.2.177","157.240.195.56","TLSv1.2","150","26279","Application Data"
"1217","25.039436","157.240.195.56","10.9.2.177","TCP","56","73319","443  >  56568 [ACK] Seq=73319 Ack=26375 Win=2864 Len=0"
"1218","25.046284","157.240.195.56","10.9.2.177","TLSv1.2","195","73319","Application Data"
"1219","25.049173","10.9.2.177","157.240.195.56","TLSv1.2","154","26375","Application Data"
"1220","25.133055","157.240.195.56","10.9.2.177","TCP","56","73460","443  >  56568 [ACK] Seq=73460 Ack=26475 Win=2864 Len=0"
"1221","25.166254","157.240.195.56","10.9.2.177","TLSv1.2","1401","73460","Application Data"
"1222","25.187370","157.240.195.56","10.9.2.177","TLSv1.2","195","74807","Application Data"
"1223","25.187437","10.9.2.177","157.240.195.56","TCP","54","26475","56568  >  443 [ACK] Seq=26475 Ack=74948 Win=258 Len=0"
"1224","25.189192","10.9.2.177","157.240.195.56","TLSv1.2","154","26475","Application Data"
"1225","25.230738","10.9.2.177","157.240.195.56","TLSv1.2","150","26575","Application Data"
"1226","25.231168","157.240.195.56","10.9.2.177","TCP","56","74948","443  >  56568 [ACK] Seq=74948 Ack=26575 Win=2864 Len=0"
"1227","25.273410","157.240.195.56","10.9.2.177","TCP","56","74948","443  >  56568 [ACK] Seq=74948 Ack=26671 Win=2864 Len=0"
"1228","25.386503","157.240.195.56","10.9.2.177","TLSv1.2","1353","74948","Application Data"
"1229","25.410133","157.240.195.56","10.9.2.177","TLSv1.2","195","76247","Application Data"
"1230","25.410258","10.9.2.177","157.240.195.56","TCP","54","26671","56568  >  443 [ACK] Seq=26671 Ack=76388 Win=258 Len=0"
"1231","25.413019","10.9.2.177","157.240.195.56","TLSv1.2","154","26671","Application Data"
"1232","25.452655","10.9.2.177","157.240.195.56","TLSv1.2","150","26771","Application Data"
"1233","25.455425","157.240.195.56","10.9.2.177","TCP","56","76388","443  >  56568 [ACK] Seq=76388 Ack=26771 Win=2864 Len=0"
"1234","25.495380","157.240.195.56","10.9.2.177","TCP","56","76388","443  >  56568 [ACK] Seq=76388 Ack=26867 Win=2864 Len=0"
"1235","25.497816","157.240.195.56","10.9.2.177","TLSv1.2","285","76388","Application Data"
"1236","25.499952","10.9.2.177","157.240.195.56","TLSv1.2","154","26867","Application Data"
"1244","25.569978","157.240.195.56","10.9.2.177","TLSv1.2","195","76619","Application Data"
"1245","25.571842","10.9.2.177","157.240.195.56","TLSv1.2","154","26967","Application Data"
"1247","25.610661","157.240.195.56","10.9.2.177","TLSv1.2","1401","76760","Application Data"
"1248","25.610713","10.9.2.177","157.240.195.56","TCP","54","27067","56568  >  443 [ACK] Seq=27067 Ack=78107 Win=258 Len=0"
"1249","25.697575","10.9.2.177","157.240.195.56","TLSv1.2","150","27067","Application Data"
"1250","25.703915","157.240.195.56","10.9.2.177","TCP","56","78107","443  >  56568 [ACK] Seq=78107 Ack=27067 Win=2864 Len=0"
"1251","25.752429","10.9.2.177","142.251.142.206","TLSv1.2","169","1","Application Data"
"1252","25.752698","10.9.2.177","142.251.142.206","TLSv1.2","93","116","Application Data"
"1253","25.752723","10.9.2.177","142.251.142.206","TLSv1.2","1229","155","Application Data"
"1254","25.755308","157.240.195.56","10.9.2.177","TCP","56","78107","443  >  56568 [ACK] Seq=78107 Ack=27163 Win=2864 Len=0"
"1255","25.757891","142.251.142.206","10.9.2.177","TCP","56","1","443  >  57272 [ACK] Seq=1 Ack=1330 Win=784 Len=0"
"1256","25.757891","142.251.142.206","10.9.2.177","TLSv1.2","93","1","Application Data"
"1257","25.805968","10.9.2.177","142.251.142.206","TCP","54","1330","57272  >  443 [ACK] Seq=1330 Ack=40 Win=258 Len=0"
"1258","26.010106","157.240.195.56","10.9.2.177","TLSv1.2","1401","78107","Application Data"
"1259","26.010106","157.240.195.56","10.9.2.177","TLSv1.2","195","79454","Application Data"
"1260","26.010153","10.9.2.177","157.240.195.56","TCP","54","27163","56568  >  443 [ACK] Seq=27163 Ack=79595 Win=258 Len=0"
"1261","26.010277","142.251.142.206","10.9.2.177","TLSv1.2","123","40","Application Data"
"1262","26.010277","142.251.142.206","10.9.2.177","TLSv1.2","477","109","Application Data"
"1263","26.010277","142.251.142.206","10.9.2.177","TLSv1.2","110","532","Application Data"
"1264","26.010277","142.251.142.206","10.9.2.177","TLSv1.2","207","588","Application Data"
"1265","26.010277","142.251.142.206","10.9.2.177","TLSv1.2","93","741","Application Data"
"1266","26.010292","10.9.2.177","142.251.142.206","TCP","54","1330","57272  >  443 [ACK] Seq=1330 Ack=780 Win=255 Len=0"
"1267","26.011227","10.9.2.177","142.251.142.206","TLSv1.2","89","1330","Application Data"
"1268","26.011326","10.9.2.177","142.251.142.206","TLSv1.2","93","1365","Application Data"
"1269","26.014324","157.240.195.56","10.9.2.177","TCP","195","79454","[TCP Spurious Retransmission] 443  >  56568 [PSH, ACK] Seq=79454 Ack=27163 Win=2864 Len=141"
"1270","26.014324","157.240.195.56","10.9.2.177","TLSv1.2","195","79595","Application Data"
"1271","26.014356","10.9.2.177","157.240.195.56","TCP","66","27163","[TCP Dup ACK 1260#1] 56568  >  443 [ACK] Seq=27163 Ack=79595 Win=258 Len=0 SLE=79454 SRE=79595"
"1272","26.015461","142.251.142.206","10.9.2.177","TCP","93","741","[TCP Spurious Retransmission] 443  >  57272 [PSH, ACK] Seq=741 Ack=1330 Win=784 Len=39"
"1273","26.015461","142.251.142.206","10.9.2.177","TCP","56","780","443  >  57272 [ACK] Seq=780 Ack=1404 Win=784 Len=0"
"1274","26.015478","10.9.2.177","142.251.142.206","TCP","66","1404","[TCP Dup ACK 1266#1] 57272  >  443 [ACK] Seq=1404 Ack=780 Win=255 Len=0 SLE=741 SRE=780"
"1275","26.016210","10.9.2.177","157.240.195.56","TLSv1.2","154","27163","Application Data"
"1276","26.016385","10.9.2.45","10.9.15.255","NBNS","92","","Name query NB DESKTOP-JU7OL9P<1c>"
"1277","26.017535","10.9.2.177","157.240.195.56","TLSv1.2","154","27263","Application Data"
"1278","26.154093","10.9.1.198","10.9.15.255","NBNS","92","","Name query NB WORKGROUP<1d>"
"1279","26.154093","157.240.195.56","10.9.2.177","TLSv1.2","1433","79736","Application Data"
"1280","26.154093","157.240.195.56","10.9.2.177","TCP","56","81115","443  >  56568 [ACK] Seq=81115 Ack=27263 Win=2864 Len=0"
"1281","26.154093","157.240.195.56","10.9.2.177","TCP","56","81115","443  >  56568 [ACK] Seq=81115 Ack=27363 Win=2864 Len=0"
"1282","26.154236","10.9.2.177","157.240.195.56","TCP","54","27363","56568  >  443 [ACK] Seq=27363 Ack=81115 Win=258 Len=0"
"1283","26.154409","157.240.195.56","10.9.2.177","TCP","1434","81115","443  >  56568 [ACK] Seq=81115 Ack=27363 Win=2864 Len=1380 [TCP segment of a reassembled PDU]"
"1284","26.154409","157.240.195.56","10.9.2.177","TLSv1.2","105","82495","Application Data"
"1285","26.154421","10.9.2.177","157.240.195.56","TCP","54","27363","56568  >  443 [ACK] Seq=27363 Ack=82546 Win=258 Len=0"
"1286","26.166334","10.9.2.177","157.240.195.56","TLSv1.2","150","27363","Application Data"
"1287","26.260815","10.9.2.177","157.240.195.56","TLSv1.2","150","27459","Application Data"
"1288","26.264908","157.240.195.56","10.9.2.177","TLSv1.2","195","82546","Application Data"
"1289","26.268480","10.9.2.177","157.240.195.56","TLSv1.2","154","27555","Application Data"
"1290","26.277129","10.9.2.177","72.246.151.67","TCP","55","1","57268  >  443 [ACK] Seq=1 Ack=1 Win=4214 Len=1 [TCP segment of a reassembled PDU]"
"1291","26.281027","72.246.151.67","10.9.2.177","TCP","66","1","443  >  57268 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"1293","26.357769","157.240.195.56","10.9.2.177","TCP","56","82687","443  >  56568 [ACK] Seq=82687 Ack=27655 Win=2864 Len=0"
"1294","26.357769","157.240.195.56","10.9.2.177","TLSv1.2","1353","82687","Application Data"
"1295","26.358230","10.9.2.177","157.240.195.56","TLSv1.2","147","27655","Application Data"
"1296","26.433761","10.9.2.177","157.240.195.56","TLSv1.2","150","27748","Application Data"
"1297","26.444191","157.240.195.56","10.9.2.177","TCP","56","83986","443  >  56568 [ACK] Seq=83986 Ack=27748 Win=2864 Len=0"
"1298","26.557298","10.9.2.177","192.114.147.162","TLSv1.3","285","1797","Application Data"
"1299","26.557863","157.240.195.56","10.9.2.177","TCP","56","83986","443  >  56568 [ACK] Seq=83986 Ack=27844 Win=2864 Len=0"
"1300","26.557863","157.240.195.56","10.9.2.177","TLSv1.2","457","83986","Application Data"
"1301","26.557863","157.240.195.56","10.9.2.177","TLSv1.2","195","84389","Application Data"
"1303","26.557920","10.9.2.177","157.240.195.56","TCP","54","27844","56568  >  443 [ACK] Seq=27844 Ack=84530 Win=256 Len=0"
"1306","26.562051","192.114.147.162","10.9.2.177","TCP","56","225991","443  >  57347 [ACK] Seq=225991 Ack=2028 Win=31488 Len=0"
"1307","26.562051","192.114.147.162","10.9.2.177","TLSv1.3","89","225991","Application Data"
"1308","26.567620","10.9.2.177","157.240.195.56","TLSv1.2","146","27844","Application Data"
"1309","26.571156","157.240.195.56","10.9.2.177","TCP","1434","84530","443  >  56568 [ACK] Seq=84530 Ack=27844 Win=2864 Len=1380 [TCP segment of a reassembled PDU]"
"1310","26.571156","157.240.195.56","10.9.2.177","TLSv1.2","149","85910","Application Data"
"1311","26.571205","10.9.2.177","157.240.195.56","TCP","54","27936","56568  >  443 [ACK] Seq=27936 Ack=86005 Win=258 Len=0"
"1312","26.574727","10.9.2.177","157.240.195.56","TLSv1.2","146","27936","Application Data"
"1313","26.574874","10.9.2.177","157.240.195.56","TLSv1.2","154","28028","Application Data"
"1314","26.583145","10.9.2.177","157.240.195.56","TLSv1.2","131","28128","Application Data"
"1315","26.583659","10.9.2.177","157.240.195.56","TLSv1.2","131","28205","Application Data"
"1316","26.605783","10.9.2.177","192.114.147.162","TCP","54","2028","57347  >  443 [ACK] Seq=2028 Ack=226026 Win=65280 Len=0"
"1317","26.616958","157.240.195.56","10.9.2.177","TCP","56","86005","443  >  56568 [ACK] Seq=86005 Ack=28128 Win=2864 Len=0"
"1318","26.721434","10.9.2.177","157.240.195.56","TLSv1.2","150","28282","Application Data"
"1319","26.722543","157.240.195.56","10.9.2.177","TCP","56","86005","443  >  56568 [ACK] Seq=86005 Ack=28282 Win=2864 Len=0"
"1320","26.725422","10.9.2.45","10.9.15.255","NBNS","92","","Name query NB DESKTOP-JU7OL9P<1c>"
"1321","26.725422","10.9.1.198","10.9.15.255","NBNS","92","","Name query NB WORKGROUP<1d>"
"1322","26.931875","157.240.195.56","10.9.2.177","TLSv1.2","195","86005","Application Data"
"1324","26.931875","157.240.195.56","10.9.2.177","TCP","1434","86146","443  >  56568 [ACK] Seq=86146 Ack=28378 Win=2864 Len=1380 [TCP segment of a reassembled PDU]"
"1325","26.931875","157.240.195.56","10.9.2.177","TLSv1.2","85","87526","Application Data"
"1326","26.931969","10.9.2.177","157.240.195.56","TCP","54","28378","56568  >  443 [ACK] Seq=28378 Ack=87557 Win=258 Len=0"
"1327","26.934392","192.114.147.162","10.9.2.177","TLSv1.3","246","226026","Application Data"
"1328","26.934392","192.114.147.162","10.9.2.177","TLSv1.3","1301","226218","Application Data"
"1329","26.934392","192.114.147.162","10.9.2.177","TCP","1434","227465","443  >  57347 [ACK] Seq=227465 Ack=2028 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1330","26.934392","192.114.147.162","10.9.2.177","TLSv1.3","196","228845","Application Data"
"1331","26.934465","10.9.2.177","192.114.147.162","TCP","54","2028","57347  >  443 [ACK] Seq=2028 Ack=228987 Win=66048 Len=0"
"1332","26.934768","192.114.147.162","10.9.2.177","TCP","1434","228987","443  >  57347 [ACK] Seq=228987 Ack=2028 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1333","26.934768","192.114.147.162","10.9.2.177","TLSv1.3","1434","230367","Application Data"
"1334","26.934802","10.9.2.177","192.114.147.162","TCP","54","2028","57347  >  443 [ACK] Seq=2028 Ack=231747 Win=66048 Len=0"
"1335","26.935054","192.114.147.162","10.9.2.177","TLSv1.3","1434","231747","Application Data"
"1336","26.935227","192.114.147.162","10.9.2.177","TLSv1.3","1434","233127","Application Data"
"1337","26.935227","192.114.147.162","10.9.2.177","TLSv1.3","1434","234507","Application Data"
"1338","26.935283","10.9.2.177","192.114.147.162","TCP","54","2028","57347  >  443 [ACK] Seq=2028 Ack=235887 Win=66048 Len=0"
"1339","26.935457","192.114.147.162","10.9.2.177","TLSv1.3","1434","235887","Application Data"
"1340","26.935457","192.114.147.162","10.9.2.177","TCP","1434","237267","443  >  57347 [ACK] Seq=237267 Ack=2028 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1341","26.935501","10.9.2.177","192.114.147.162","TCP","54","2028","57347  >  443 [ACK] Seq=2028 Ack=238647 Win=66048 Len=0"
"1342","26.935712","192.114.147.162","10.9.2.177","TLSv1.3","1434","238647","Application Data"
"1343","26.935712","192.114.147.162","10.9.2.177","TCP","1434","240027","443  >  57347 [ACK] Seq=240027 Ack=2028 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1344","26.935747","10.9.2.177","192.114.147.162","TCP","54","2028","57347  >  443 [ACK] Seq=2028 Ack=241407 Win=66048 Len=0"
"1345","26.935992","192.114.147.162","10.9.2.177","TCP","1434","241407","443  >  57347 [ACK] Seq=241407 Ack=2028 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1346","26.935992","192.114.147.162","10.9.2.177","TLSv1.3","1434","242787","Application Data"
"1347","26.936012","10.9.2.177","192.114.147.162","TCP","54","2028","57347  >  443 [ACK] Seq=2028 Ack=244167 Win=66048 Len=0"
"1348","26.937038","10.9.2.177","157.240.195.56","TLSv1.2","154","28378","Application Data"
"1349","26.937390","192.114.147.162","10.9.2.177","TLSv1.3","1434","244167","Application Data"
"1350","26.937390","192.114.147.162","10.9.2.177","TCP","1434","245547","443  >  57347 [ACK] Seq=245547 Ack=2028 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1351","26.937435","10.9.2.177","192.114.147.162","TCP","54","2028","57347  >  443 [ACK] Seq=2028 Ack=246927 Win=66048 Len=0"
"1352","26.937530","192.114.147.162","10.9.2.177","TLSv1.3","1434","246927","Application Data"
"1353","26.937530","192.114.147.162","10.9.2.177","TLSv1.3","1434","248307","Application Data"
"1354","26.937530","192.114.147.162","10.9.2.177","TLSv1.3","1434","249687","Application Data"
"1355","26.937530","192.114.147.162","10.9.2.177","TLSv1.3","1434","251067","Application Data"
"1356","26.937530","192.114.147.162","10.9.2.177","TCP","1434","252447","443  >  57347 [ACK] Seq=252447 Ack=2028 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1357","26.937530","192.114.147.162","10.9.2.177","TCP","1434","253827","443  >  57347 [ACK] Seq=253827 Ack=2028 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1358","26.937574","10.9.2.177","192.114.147.162","TCP","54","2028","57347  >  443 [ACK] Seq=2028 Ack=255207 Win=66048 Len=0"
"1359","26.941224","192.114.147.162","10.9.2.177","TLSv1.3","1434","255207","Application Data"
"1360","26.941224","192.114.147.162","10.9.2.177","TCP","1434","256587","443  >  57347 [ACK] Seq=256587 Ack=2028 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1361","26.941280","10.9.2.177","192.114.147.162","TCP","54","2028","57347  >  443 [ACK] Seq=2028 Ack=257967 Win=66048 Len=0"
"1362","26.941498","192.114.147.162","10.9.2.177","TCP","1434","257967","443  >  57347 [ACK] Seq=257967 Ack=2028 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1363","26.941498","192.114.147.162","10.9.2.177","TLSv1.3","1434","259347","Application Data"
"1364","26.941498","192.114.147.162","10.9.2.177","TLSv1.3","1434","260727","Application Data"
"1365","26.941498","192.114.147.162","10.9.2.177","TLSv1.3","1434","262107","Application Data"
"1366","26.941498","192.114.147.162","10.9.2.177","TLSv1.3","1434","263487","Application Data"
"1367","26.941498","192.114.147.162","10.9.2.177","TCP","1434","264867","443  >  57347 [ACK] Seq=264867 Ack=2028 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1368","26.941498","192.114.147.162","10.9.2.177","TLSv1.3","1405","266247","Application Data"
"1369","26.941498","192.114.147.162","10.9.2.177","TCP","1434","267598","443  >  57347 [ACK] Seq=267598 Ack=2028 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1370","26.941498","192.114.147.162","10.9.2.177","TLSv1.3","1434","268978","Application Data"
"1371","26.941498","192.114.147.162","10.9.2.177","TLSv1.3","1434","270358","Application Data"
"1372","26.941566","10.9.2.177","192.114.147.162","TCP","54","2028","57347  >  443 [ACK] Seq=2028 Ack=271738 Win=66048 Len=0"
"1373","26.941685","192.114.147.162","10.9.2.177","TCP","1434","271738","443  >  57347 [ACK] Seq=271738 Ack=2028 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1374","26.941685","192.114.147.162","10.9.2.177","TCP","1434","273118","443  >  57347 [ACK] Seq=273118 Ack=2028 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1375","26.941685","192.114.147.162","10.9.2.177","TLSv1.3","1434","274498","Application Data"
"1376","26.941685","192.114.147.162","10.9.2.177","TCP","1434","275878","443  >  57347 [ACK] Seq=275878 Ack=2028 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1377","26.941685","192.114.147.162","10.9.2.177","TLSv1.3","1434","277258","Application Data"
"1378","26.941685","192.114.147.162","10.9.2.177","TLSv1.3","1434","278638","Application Data"
"1379","26.941685","192.114.147.162","10.9.2.177","TLSv1.3","1434","280018","Application Data"
"1380","26.941685","192.114.147.162","10.9.2.177","TLSv1.3","1434","281398","Application Data"
"1381","26.941757","10.9.2.177","192.114.147.162","TCP","54","2028","57347  >  443 [ACK] Seq=2028 Ack=282778 Win=66048 Len=0"
"1382","26.942347","192.114.147.162","10.9.2.177","TCP","1434","282778","443  >  57347 [ACK] Seq=282778 Ack=2028 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1383","26.942347","192.114.147.162","10.9.2.177","TLSv1.3","1434","284158","Application Data"
"1384","26.942375","10.9.2.177","192.114.147.162","TCP","54","2028","57347  >  443 [ACK] Seq=2028 Ack=285538 Win=66048 Len=0"
"1385","26.942440","192.114.147.162","10.9.2.177","TCP","1434","285538","443  >  57347 [PSH, ACK] Seq=285538 Ack=2028 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"1386","26.942440","192.114.147.162","10.9.2.177","TLSv1.3","1434","286918","Application Data"
